AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM
987086848063.6412,113374027372.03479,733975539477.9968,67871912023.127266,204309512234.67313,200765497309.61002,6428641734330.751,58955755639.030815,,89475847949.22975,57926101684.96258
1009069431718.5735,113502847759.52861,752595035867.5857,69416283783.00662,203808481014.34665,203158708066.13086,6541679126660.103,57821994445.53239,,89113031181.7518,58745360196.52992
1005116916334.7727,112214522717.89896,748587812604.771,69564548377.03073,206444586032.46567,202183726235.61432,6497304639555.496,57908809706.07609,,88564941434.96422,59297122274.93691
1003932801212.1729,115435365613.64597,748264787048.999,71288058492.69072,201749668109.38242,196900872597.8994,6423505529831.595,57843037332.43132,,89800056695.68141,59765275157.53126
998012309246.7526,117754344630.24478,749252586400.7656,72196143184.04587,202305209506.13586,196954043182.48166,6356243407652.073,57377436755.62122,,89583933337.49716,60250141047.0481
999349917676.0753,120588716266.28604,758055992629.3773,72393832926.72379,204363986841.6538,197999976904.18753,6358111861894.456,57887753467.09156,,89560755247.74323,60133121896.00866
1010620759711.2081,119300381127.4321,766803515199.8445,72838605004.92139,208677635870.04166,197609958171.69507,6423505529831.595,58066631357.81809,,90255509952.81418,60174934523.224106
1008312923017.7545,120494125469.13586,770102452200.0176,74271776962.7905,209320322410.18567,196581776867.38977,6414162515104.265,57474755656.833595,,90649205550.17708,60726664484.394646
991044800540.0508,121010134019.26003,764970730289.3473,73610785458.89238,205355325094.25275,195234470943.3683,6367919573757.276,57427413612.006195,,89213387378.87787,61637910775.83596
999108761706.9841,120752109549.74936,763635020801.2098,73246317717.0738,209407467553.57626,196989504683.47305,6417430265361.038,58455951469.61955,,89939020913.83376,61169749863.9325
996318445780.191,121010134019.26003,765660341266.7395,73981427953.06227,209864997341.1,199825933646.27512,6470214655344.908,58897878798.66835,,90440773448.45372,60877149795.82466
998533099071.089,121526193055.50563,769574377700.1119,73746695122.24521,211586096138.341,202715533193.6594,6589321364021.482,59160937138.38101,,90402174911.09755,60467518532.713715
983545544176.2166,120881121784.5047,764119582834.4685,73450187638.0717,211444458603.24658,205924257360.75986,6513187615888.873,59376644531.87588,,90301818713.97148,60258531675.07309
978688547525.0612,120494125469.13586,766666815903.7555,73437805577.55704,210801772063.10254,202414146546.74057,6499173093797.879,59260899752.54134,,90795870508.46043,60300312185.05207
954737987288.5095,115720793949.88011,757180007993.101,72480317441.42278,208623196832.50726,200765497309.61002,6416964824710.131,60110559719.42817,,91397988723.87656,59472683118.73253
969385682071.5479,118171955729.66136,774426491723.2548,72894199479.95782,209418351804.13852,197468112167.72943,6509449220373.274,60336788556.372505,,91452026676.17522,59648239947.87359
953767675376.8002,116365814734.7596,771239369438.572,72294988055.38483,209472879765.28864,198230454993.7268,6517854662160.037,60954976767.37106,,91320810616.50444,59330572376.709274
945879206829.7604,116623849301.49455,761112672312.5216,72721225024.59116,208655867368.91714,199205480158.05313,6433313241694.415,60833966815.6166,,91436568293.89252,59756920661.397285
951613331990.0696,115333767342.83841,757329125879.8888,72702700767.53725,211019634921.579,198248149632.7144,6494035402267.89,61289045948.97723,,91614131049.40105,59029601753.84923
951470796516.1427,111076484762.60399,748693465424.113,71380723185.7097,205387942276.49323,196705870453.9548,6402485605483.6455,61036522404.79963,,90973414296.62874,57641848083.6796
939180290497.9292,109786402803.94785,731005884728.1464,69959906158.51187,200551457957.2081,189685721048.9325,6289445982608.043,60268403624.646164,,89637980773.46593,56137075262.470535
945314585674.2399,112366566721.26013,737964087455.5621,69860279947.6838,201128732285.63977,190199804478.7835,6365582704802.318,60547235228.14263,,89784645731.74928,56830948082.900795
953663534141.4486,110560415629.13408,751116417788.0098,71373425257.84282,202806294080.63174,191813035548.7324,6451530112921.083,61446876502.10963,,91212734711.90714,57658573134.56578
949831722213.5613,110431433686.05162,750296316809.878,71217748790.60968,205420648382.3494,191157106114.91574,6404818756861.519,61173305620.33789,,90494830368.09259,56864378111.40036
934948224906.4618,106819192085.14526,738771769842.9951,69629877039.86879,200551457957.2081,190022569196.84274,6337091937546.506,60494628010.8953,,90765001162.2456,55760861983.895485
943982497985.1045,107722267631.2083,746960124037.6085,70134264235.89047,204124355482.05283,190217585785.3906,6457136219163.647,61386378202.27519,,91807123736.18193,56379508207.22896
943034101738.9872,109012329395.41586,750911368843.8762,71118106301.87561,208307304580.07794,189543947267.98312,6497304639555.496,61028631322.212524,,92332035393.21559,57056659991.4276
949426031457.3724,113527646542.38524,755123593651.6233,72319909529.50569,211596980388.90323,192096669778.25067,6524396110796.918,60381509141.727936,,92818367480.2333,57666935660.008865
951898402937.9236,112495548664.34259,756173533356.085,72512960068.96712,209723342021.28244,191281185256.87753,6518323820388.029,60213157145.14607,,91992396715.49158,57834125949.05228
968864975894.79,114688716266.28604,772245844075.588,74698621640.48836,212610016003.73413,194472171451.18066,6612678157324.39,59855392462.30261,,92270287217.11581,58034762325.213486
974374256363.8342,114817718403.8171,772637219279.4045,74524247285.20372,214429179764.37424,191369831787.05444,6558495214841.546,60478845845.7211,,92185360951.26212,57039934940.54142
979883620480.4569,116623849301.49455,778495807939.5634,74941471720.44212,214200450440.05865,192273933949.39795,6524865269024.91,60789241779.56596,,92509560214.04367,56964700314.13552
963454315920.9102,115591781715.12479,773786602507.8589,75072232139.52306,213274471045.00266,192593058569.1141,6418366351270.771,61154893094.30133,,91969228109.40776,56521622963.90678
978885872162.9683,113398644404.85419,774196605597.7236,76934099030.40796,212381251109.97226,191298937674.27814,6466008588632.151,61239073543.28746,,92432382106.67154,57466295269.1931
967960410979.8569,116881853576.55664,772115354074.8484,77706236076.62956,208568704440.80344,194720373068.91403,6369788027999.659,62143971088.28399,,92308866787.13177,57758891322.646385
966008829323.6422,117913911065.70212,782260726486.1481,77911733788.22974,210997866420.45453,190394821067.3314,6410425606619.5,62080846878.28239,,92131341966.3037,58310653401.053375
976210738951.9014,115462769480.36945,783416271610.7507,77855688957.79333,210224444380.50146,191174815198.50656,6536542178645.53,62488575065.42522,,91938330312.18259,57758891322.646385
965548349403.4733,116107810459.69753,785988341861.4352,78478383974.78853,212413957215.82843,195358578974.5366,6573440618234.355,62312331986.25625,,91892021551.02528,57892659612.499344
974182368818.5358,117010865811.31197,801439343852.3894,78777284311.14737,214341981266.8142,200304541130.53146,6735057820865.654,61352183511.06442,,92030985769.17764,57382698117.34412
966304858104.2921,117010865811.31197,784428955543.1161,78727463066.78033,216890976710.98895,197964529847.79938,6671531120140.064,61186457424.64973,,90433053740.98248,57215499798.99159
975777611789.9331,130427784823.01619,783602645269.6349,78291573299.30249,216978104069.6564,199825933646.27512,6754676218652.963,61938807391.714584,,91166397499.7395,56613582641.198845
973952170682.2406,128750635868.42119,782869569224.7969,77787191529.2495,216063133418.22464,202006447619.86377,6696754137139.104,62696395827.028175,,90517970523.16608,56488176876.78898
982054442440.1708,133911014189.16722,791337483907.7366,79580555565.62189,216553298172.71198,199453667331.18323,6713103297638.805,62004561962.57855,,90795870508.46043,58185247636.64351
989301585002.1178,141006464961.776,802290443908.067,80215703180.7245,218688283046.88882,200517310136.47992,6751874652562.514,60397295757.597336,,90757262487.43414,59915764483.61584
987684426365.1284,141522513900.79733,802700541796.334,80390072110.04045,218198153861.84778,197219953883.80582,6747668585849.757,59742286945.22084,,91753066816.54305,61102873748.31514
984428109777.9791,142167544782.90112,802557585805.6945,80514608943.05202,219080489546.31592,201775969530.3245,6728984786941.349,59842254010.07637,,92247118611.032,59765275157.53126
980278353403.8497,145650784246.27643,813156521172.707,80950487858.59251,220692639129.59552,199914565731.84875,6738326314637.845,58684815118.121445,,92810638289.09195,61035993618.04321
979006491971.3031,148618025256.75186,814715860091.825,81187114352.47691,221128382631.2716,201261871655.87024,6817734504665.978,58419135318.93681,,92200790882.53447,59876866495.60907
971205686086.6316,146424857654.8084,807148862024.9615,80900677466.16283,220354942806.59543,199967779650.24075,6824739906922.933,58455951469.61955,,91892021551.02528,59513058499.616425
974686763717.4675,147327913006.42285,806906557308.7316,80427435330.33139,224134818939.35434,200623665750.24765,6869582808740.114,58719000907.94182,,91953798178.13539,58692358727.06297
961042254344.5265,145650784246.27643,806409529285.573,80003987309.02362,226378806381.66202,199950027232.84018,6880791303648.159,59952738067.68617,,93389606865.7645,58210098348.35389
961859072949.5128,145650784246.27643,814771791149.1707,80078708323.63683,227272026316.6924,198603891321.68237,6915823519540.853,60468315500.88123,,93134828068.20338,57956279843.270645
953575871479.0803,148618025256.75186,829315762027.1016,80657816534.27171,228437619286.62622,201813251051.32605,7005039421431.807,60876061490.80486,,91760796007.6844,58540062806.42756
960724309898.2845,147585927378.70923,820512403197.6909,81336561807.672,227783995141.75055,203382209412.2979,7022321693779.574,61070712645.31519,,92826077704.03442,57973189568.266464
960866845372.2114,148359970495.56833,817256931264.9636,81311651185.48848,225953947130.5482,205218667380.952,7024656332188.281,61202239589.82393,,92548187202.41017,57380951742.61164
956886893582.6312,146940886399.38116,809546882409.0583,80720101228.68352,224592348726.87808,204345028886.8736,7012471601537.997,61875656477.54179,,91961508401.93652,57558612250.74078
950955443784.4149,148747017297.05862,808490733409.2472,80906884774.32619,224679493870.26868,204594631631.1227,7005909334469.445,61854609139.947655,,92525028079.99648,58946181246.800766
956991118465.5614,149005031669.345,804756908738.6106,81442417030.5381,223208946252.6372,207179926721.73062,7011064126854.021,61391634473.304726,,92139052190.10481,58692358727.06297
972406279782.2147,149392027984.71384,811808393093.8707,81878306798.01595,224330877727.26004,209444277172.6122,7087929494156.747,61175935981.200264,,91799394545.04057,58303170084.95836
985069519410.6504,146424857654.8084,816070244865.2118,81990369329.0454,223459479647.52356,208766753056.92908,7125424233109.835,61796745651.67079,,92007817163.09381,58159333041.47542
996894024768.5076,145650784246.27643,815722334728.841,82233246538.84253,224396272154.24927,209390788806.75836,7139016438444.096,61638060565.06026,,91675888709.17093,58125493518.21099
987185552206.3842,145392759776.76578,810733568808.8103,82046435863.3565,224625037048.0111,209230352598.40332,7094960919453.29,61836419148.67102,,91930629572.05157,57643229124.84735
976660261039.2743,143973716069.47574,801389669489.5942,81865837922.0025,219478013677.96213,208142702862.49655,7009190468003.722,61156740132.80874,,92077285046.66483,57888580723.46901
970279289153.685,141780548467.5323,804719652966.5143,80813498427.47353,221020429361.80612,209693923250.67108,6997941823263.17,61415917466.308235,,91606401858.25969,57431700990.87188
965197531458.8431,140619458549.1829,820412959673.6984,82407593764.28378,221797141575.54022,211583826251.36923,7023251831565.973,61952782574.63815,,91621850756.87227,58083179059.17587
954118576969.0088,139200384550.22,825128421799.9532,82855930703.90038,222891115465.38553,213545085592.14786,7026999892781.99,62032116216.553024,,92009552674.72433,57880129875.625656
960214477906.7441,143199632563.71948,832888050220.2515,84088873565.75203,224838329232.64038,213313293043.71237,7112301186003.567,61987155293.65687,,92878029248.90842,58810823153.74307
959068757022.7197,141780548467.5323,834714625835.3993,83696576030.60316,224619541568.56058,214383060360.78928,7094022602997.307,61955421836.89092,,92552341049.91927,58937734413.61198
953422378172.3574,142038552742.59436,835398027517.442,83752615435.0709,223109903129.46533,215114087286.92947,7083242372969.33,62003026472.73504,,92381739308.27301,58430069300.86359
958635629860.7516,141522513900.79733,835621656948.4226,83553363013.41481,224958678454.1351,215345865390.76172,7109959855956.108,62354756012.88921,,92273170252.8299,58345464470.720695
965000206820.936,147585927378.70923,838883290777.2981,85944495166.69284,229640773591.83374,216986194536.4173,7182134384494.334,61857564401.559525,,92862476029.92459,59513058499.616425
965334546192.5828,146295835322.8288,837367464324.827,85191039730.6167,228689024132.9465,216683103426.31433,7242595571156.516,62664177244.48559,,93273441390.56158,58573906344.346535
969868161304.8875,144102698012.5582,845655214644.2319,85521085127.1658,229750185208.59677,219036591523.88348,7289465295999.855,63330619892.827255,,93467316058.6629,59225384412.65053
981626836018.3899,143199632563.71948,841896457993.7955,86044137655.42693,229356360299.36386,223458344583.14548,7250095411165.634,63423198803.65313,,94041125518.79446,58954644138.607796
977992348728.4097,141393501666.042,840343280970.8258,85956947764.80026,227901392099.20386,230857607045.20264,7235094244116.564,63547480016.378555,,92940052451.44144,59115394921.74112
